,cusip,Date,Sustainalytics_ESG_Score,Refinitiv_ESG_Score,MSCI_KLD_Score,Company_Name,Stock_Return,Year-Month,Market_Value
11967,20588710,2018,3283.0,0.965229,4.0,"Conagra Brands, Inc.",0.010914,2018-04,14587786.4
11968,20588710,2018,3283.0,0.965229,4.0,"Conagra Brands, Inc.",-0.00027,2018-05,14583851.2
11969,20588710,2018,3283.0,0.965229,4.0,"Conagra Brands, Inc.",-0.035888,2018-06,13966321.05
11970,20588710,2018,3283.0,0.965229,4.0,"Conagra Brands, Inc.",0.033375,2018-07,14349498.48
11971,20588710,2018,3283.0,0.965229,4.0,"Conagra Brands, Inc.",0.00109,2018-08,14392953.75
11972,20588710,2018,3283.0,0.965229,4.0,"Conagra Brands, Inc.",-0.075646,2018-09,13304180.65
11973,20588710,2018,3283.0,0.965229,4.0,"Conagra Brands, Inc.",0.054239,2018-10,17287787.2
11974,20588710,2018,3283.0,0.965229,4.0,"Conagra Brands, Inc.",-0.091573,2018-11,15704692.08
11975,20588710,2018,3283.0,0.965229,4.0,"Conagra Brands, Inc.",-0.339518,2018-12,10372672.32
11976,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",0.023057,2019-01,10509292.88
11977,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",0.079945,2019-02,11349453.54
11978,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",0.186992,2019-03,13471709.08
11979,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",0.117249,2019-04,14956463.7
11980,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",-0.130279,2019-05,13007944.55
11981,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",-0.009339,2019-06,12886465.8
11982,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",0.096625,2019-07,14034573.1
11983,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",-0.017665,2019-08,13800061.08
11984,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",0.081805,2019-09,14928980.04
11985,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",-0.111392,2019-10,13163990.7
11986,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",0.067283,2019-11,14049700.98
11987,20588710,2019,3218.0,0.948864,3.0,"Conagra Brands, Inc.",0.186006,2019-12,16663032.96
11988,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,0.024445,2016-01,12285563.85
11989,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,-0.051403,2016-02,11654044.8
11990,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,0.119681,2016-03,13048810.8
11991,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,0.149743,2016-04,15283325.2
11992,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,0.044504,2016-05,15962398.34
11993,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,-0.017059,2016-06,15690087.77
11994,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,0.041335,2016-07,16338634.2
11995,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,0.040258,2016-08,18189809.6
11996,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,0.063081,2016-09,19337231.8
11997,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,-0.075792,2016-10,17871628.72
11998,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,0.126674,2016-11,20888214.02
11999,20605P10,2016,2320.0,0.580013,0.0,Concho Resources Inc.,-0.072857,2016-12,19366362.6
12000,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,0.051584,2017-01,20365351.44
12001,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,-0.050129,2017-02,19624189.35
12002,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,-0.031031,2017-03,19015239.42
12003,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,-0.01309,2017-04,18767338.86
12004,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,0.000947,2017-05,18816687.6
12005,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,-0.04141,2017-06,18037482.6
12006,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,0.071834,2017-07,19371225.12
12007,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,-0.148088,2017-08,16502570.64
12008,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,0.186987,2017-09,19588344.64
12009,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,0.018904,2017-10,19958637.52
12010,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,0.042098,2017-11,20796622.56
12011,20605P10,2017,2240.0,0.838305,1.0,Concho Resources Inc.,0.074074,2017-12,22337113.12
12012,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,0.048063,2018-01,23410698.24
12013,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,-0.042175,2018-02,22479454.4
12014,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,-0.003117,2018-03,22409843.43
12015,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,0.045766,2018-04,23435451.91
12016,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,-0.126582,2018-05,20469076.32
12017,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,0.007574,2018-06,20623696.15
12018,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,0.05421,2018-07,29182397.25
12019,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,-0.05965,2018-08,27466207.6
12020,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,0.113744,2018-09,30590326.0
12021,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,-0.089427,2018-10,27852772.5
12022,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,-0.062909,2018-11,26100585.0
12023,20605P10,2018,2369.0,0.860151,2.0,Concho Resources Inc.,-0.21137,2018-12,20583697.5
12024,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,-0.038679,2016-01,29949808.68
12025,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,0.072314,2016-02,31403354.28
12026,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,0.11366,2016-03,34972648.08
12027,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,0.004597,2016-04,35133427.08
12028,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,-0.039081,2016-05,33467119.02
12029,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,0.002691,2016-06,33557188.16
12030,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,0.071702,2016-07,35963320.9
12031,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,-0.049106,2016-08,33901529.16
12032,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,0.034738,2016-09,35079201.87
12033,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,-0.070262,2016-10,32614455.16
12034,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,0.123125,2016-11,36278333.88
12035,29101110,2016,3213.0,0.922883,2.0,Emerson Electric Co.,-0.012225,2016-12,35928087.5
12036,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,0.052197,2017-01,37803437.0
12037,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,0.032731,2017-02,38768406.5
12038,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,-0.003993,2017-03,38613590.9
12039,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,0.007016,2017-04,38884518.2
12040,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,-0.011281,2017-05,38101657.6
12041,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,0.008457,2017-06,38423897.6
12042,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,-0.000168,2017-07,38151592.2
12043,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,-0.00151,2017-08,37786780.8
12044,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,0.064363,2017-09,40218856.8
12045,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,0.02578,2017-10,41255689.2
12046,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,0.013109,2017-11,41602772.4
12047,29101110,2017,3103.0,0.928416,3.0,Emerson Electric Co.,0.075131,2017-12,44506473.15
12048,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,0.036447,2018-01,46128606.05
12049,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,-0.009484,2018-02,45111588.28
12050,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,-0.03884,2018-03,43359435.4
12051,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,-0.027672,2018-04,42159591.58
12052,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,0.07401,2018-05,44635575.6
12053,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,-0.023998,2018-06,43564422.6
12054,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,0.045415,2018-07,45542905.2
12055,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,0.068276,2018-08,48222196.18
12056,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,-0.001955,2018-09,48127926.28
12057,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,-0.113607,2018-10,42660272.08
12058,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,0.001915,2018-11,42278255.68
12059,29101110,2018,3042.0,0.94146,3.0,Emerson Electric Co.,-0.115077,2018-12,37413000.25
12060,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,0.095732,2019-01,40994629.73
12061,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,0.048419,2019-02,41886353.0
12062,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,0.004696,2019-03,42083031.4
12063,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,0.036804,2019-04,43631873.8
12064,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,-0.144527,2019-05,37024708.8
12065,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,0.10757,2019-06,41007446.4
12066,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,-0.027578,2019-07,39876545.6
12067,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,-0.073983,2019-08,36653868.59
12068,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,0.122,2019-09,41125652.86
12069,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,0.049207,2019-10,43149335.15
12070,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,0.060014,2019-11,44992114.44
12071,29101110,2019,3076.0,0.965416,1.0,Emerson Electric Co.,0.032494,2019-12,46588225.38
12072,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",0.005615,2016-01,39042108.68
12073,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",-0.088426,2016-02,35599425.42
12074,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",0.1211,2016-03,39910725.88
12075,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",0.140638,2016-04,45431581.32
12076,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",-0.015251,2016-05,44770536.72
12077,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",0.02532,2016-06,45904107.34
12078,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",-0.018611,2016-07,44957630.9
12079,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",0.083109,2016-08,48726487.56
12080,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",0.092892,2016-09,53252781.24
12081,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",-0.063308,2016-10,49789230.48
12082,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",0.13382,2016-11,59098474.16
12083,26875P10,2016,2784.0,0.875605,4.0,"EOG Resources, Inc.",-0.013851,2016-12,58279903.8
12084,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",0.006405,2017-01,58556603.64
12085,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",-0.045186,2017-02,55946935.68
12086,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",0.005774,2017-03,56301860.45
12087,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",-0.050051,2017-04,53387207.5
12088,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",-0.023676,2017-05,52133073.08
12089,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",0.002325,2017-06,52254299.36
12090,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",0.052889,2017-07,54938402.72
12091,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",-0.106685,2017-08,49077305.52
12092,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",0.138252,2017-09,55862319.52
12093,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",0.034086,2017-10,57669731.76
12094,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",0.024532,2017-11,59163368.08
12095,26875P10,2017,2684.0,0.904651,4.0,"EOG Resources, Inc.",0.054633,2017-12,62395612.29
12096,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",0.067255,2018-01,66495185.0
12097,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",-0.118087,2018-02,58685263.12
12098,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",0.037961,2018-03,60913222.26
12099,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",0.124299,2018-04,68377652.46
12100,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",-0.003046,2018-05,68195614.41
12101,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",0.056192,2018-06,72027674.23
12102,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",0.037732,2018-07,74638337.34
12103,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",-0.083062,2018-08,68478934.23
12104,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",0.078999,2018-09,73888671.57
12105,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",-0.172533,2018-10,61013033.34
12106,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",-0.019271,2018-11,59909778.93
12107,26875P10,2018,2823.0,0.944251,6.0,"EOG Resources, Inc.",-0.155842,2018-12,50573340.63
12108,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",0.140007,2019-01,57526377.6
12109,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",-0.052419,2019-02,54524982.0
12110,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",0.012553,2019-03,55209920.44
12111,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",0.011452,2019-04,55714570.9
12112,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",-0.147527,2019-05,47517011.0
12113,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",0.137763,2019-06,54063077.0
12114,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",-0.075381,2019-07,49820901.25
12115,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",-0.135818,2019-08,43056685.83
12116,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",0.000404,2019-09,43074096.54
12117,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",-0.062281,2019-10,40224543.67
12118,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",0.02294,2019-11,41247067.6
12119,26875P10,2019,3017.0,0.938745,3.0,"EOG Resources, Inc.",0.181382,2019-12,48728552.64
12120,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,0.032475,2016-01,12590554.46
12121,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,0.035137,2016-02,12888907.32
12122,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,0.097909,2016-03,14218709.44
12123,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,-0.051715,2016-04,13483382.64
12124,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,0.021149,2016-05,13570016.72
12125,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,0.071523,2016-06,14540580.35
12126,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,0.000492,2016-07,14547729.99
12127,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,-0.02875,2016-08,13996392.4
12128,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,-0.018798,2016-09,13733288.86
12129,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,-0.03975,2016-10,13196088.0
12130,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,-0.055375,2016-11,12311467.44
12131,29364G10,2016,4117.0,0.909097,5.0,Entergy Corporation,0.068965,2016-12,13160534.16
12132,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,-0.024908,2017-01,12832729.92
12133,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,0.082217,2017-02,13752420.7
12134,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,-0.009131,2017-03,13684573.8
12135,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,0.003949,2017-04,13681044.0
12136,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,0.048125,2017-05,14188581.96
12137,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,-0.028965,2017-06,13777604.82
12138,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,-0.000651,2017-07,13772774.4
12139,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,0.043274,2017-08,14212598.4
12140,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,-0.035493,2017-09,13708147.2
12141,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,0.129649,2017-10,15492296.0
12142,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,0.012868,2017-11,15588106.48
12143,29364G10,2017,4223.0,0.928048,2.0,Entergy Corporation,-0.058858,2017-12,14670628.89
12144,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,-0.033174,2018-01,14183951.19
12145,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,-0.025162,2018-02,13705981.4
12146,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,0.03904,2018-03,14297545.86
12147,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,0.035669,2018-04,14807524.33
12148,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,0.002574,2018-05,14630469.84
12149,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,-0.001483,2018-06,15841464.78
12150,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,0.006065,2018-07,15937544.96
12151,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,0.03937,2018-08,15117669.45
12152,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,-0.029429,2018-09,14672766.15
12153,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,0.034759,2018-10,15182777.25
12154,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,0.047886,2018-11,15770222.52
12155,29364G10,2018,3638.0,0.867626,6.0,Entergy Corporation,-0.011371,2018-12,15590891.94
12156,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.03625,2019-01,16156054.98
12157,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.056621,2019-02,16905982.86
12158,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.024644,2019-03,18214646.1
12159,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.01328,2019-04,18456543.0
12160,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.011145,2019-05,18436116.82
12161,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.060369,2019-06,19549083.18
12162,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.026134,2019-07,20985215.32
12163,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.076974,2019-08,22435977.2
12164,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.040057,2019-09,23334688.8
12165,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.035106,2019-10,24185088.76
12166,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,-0.034244,2019-11,23173481.78
12167,29364G10,2019,3744.0,0.855117,5.0,Entergy Corporation,0.029298,2019-12,23852419.6
12168,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,0.184347,2016-01,9417819.6
12169,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,-0.096696,2016-02,8900117.28
12170,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,0.206674,2016-03,10739538.72
12171,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,0.042224,2016-04,11257639.4
12172,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,0.045364,2016-05,12652985.25
12173,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,0.057065,2016-06,13375025.91
12174,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,-0.059021,2016-07,12586346.42
12175,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,-0.018254,2016-08,12351410.5
12176,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,0.015664,2016-09,12544887.14
12177,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,-0.091159,2016-10,11402028.0
12178,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,0.062273,2016-11,12106880.64
12179,26884L10,2016,3459.0,0.797439,2.0,EQT Corporation,-0.066781,2016-12,11298373.2
12180,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,-0.072936,2017-01,10474317.54
12181,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,-0.01171,2017-02,10380853.48
12182,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,0.020204,2017-03,10590585.2
12183,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,-0.048445,2017-04,10076592.24
12184,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,-0.048848,2017-05,9579175.32
12185,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,0.060069,2017-06,10154584.44
12186,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,0.087216,2017-07,11040929.9
12187,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,-0.020879,2017-08,10805205.18
12188,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,0.046519,2017-09,11307853.48
12189,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,-0.041386,2017-10,10840871.22
12190,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,-0.04653,2017-11,15359814.0
12191,26884L10,2017,3384.0,0.812184,2.0,EQT Corporation,-0.044966,2017-12,14669137.8
12192,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,-0.046205,2018-01,13991347.35
12193,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,-0.072757,2018-02,13305636.63
12194,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,-0.055655,2018-03,12565112.23
12195,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,0.056409,2018-04,13325043.48
12196,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,0.027496,2018-05,13683457.68
12197,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,0.070625,2018-06,14649848.56
12198,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,-0.099674,2018-07,13115520.0
12199,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,0.027576,2018-08,13469280.0
12200,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,-0.133085,2018-09,11676720.0
12201,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,-0.231969,2018-10,8659190.79
12202,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,0.048398,2018-11,4769309.97
12203,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,0.048398,2018-11,4769309.97
12204,26884L10,2018,3230.0,0.632311,7.0,EQT Corporation,0.009621,2018-12,4815193.23
12205,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,0.030704,2019-01,4963039.29
12206,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,-0.067797,2019-02,4616287.44
12207,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,0.144592,2019-03,5283763.88
12208,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,-0.013983,2019-04,5220557.8
12209,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,-0.103668,2019-05,4675778.1
12210,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,-0.136066,2019-06,4039565.67
12211,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,-0.044276,2019-07,3860589.89
12212,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,-0.32495,2019-08,2598424.83
12213,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,0.046214,2019-09,2718509.36
12214,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,0.009398,2019-10,2745605.82
12215,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,-0.184358,2019-11,2231763.39
12216,26884L10,2019,3190.0,0.388442,4.0,EQT Corporation,0.248568,2019-12,2786508.7
12217,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.000443,2016-01,8214863.04
12218,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.014628,2016-02,8336629.56
12219,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.066186,2016-03,8862041.22
12220,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.01639,2016-04,9007290.82
12221,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",-0.013304,2016-05,8838964.45
12222,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.010093,2016-06,8868442.64
12223,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.007953,2016-07,8938970.63
12224,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.024681,2016-08,9170283.8
12225,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.017177,2016-09,9287922.56
12226,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",-0.00097,2016-10,9278908.66
12227,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.032446,2016-11,9512977.5
12228,30213010,2016,3059.0,0.850764,0.0,"Expeditors International of Washington, Inc.",0.004171,2016-12,9525226.72
12229,30213010,2017,3034.0,0.889531,1.0,"Expeditors International of Washington, Inc.",-0.016616,2017-01,9366952.56
12230,30213010,2017,3034.0,0.889531,1.0,"Expeditors International of Washington, Inc.",0.082565,2017-02,10155221.98
12231,30213010,2017,3034.0,0.889531,1.0,"Expeditors International of Washington, Inc.",0.001951,2017-03,10163906.76
12232,30213010,2017,3034.0,0.889531,1.0,"Expeditors International of Washington, Inc.",-0.007081,2017-04,10091937.16
